timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1503756326623,1637,HTTP Request,200,,Thread Group 1-22,text,true,,139284,196,189,189,1539,0,1
1503756326665,1598,HTTP Request,200,,Thread Group 1-55,text,true,,139284,196,187,187,1506,0,1
1503756326602,1661,HTTP Request,200,,Thread Group 1-9,text,true,,139284,196,187,187,1373,0,29
1503756326720,1544,HTTP Request,200,,Thread Group 1-80,text,true,,139284,196,185,185,1448,0,1
1503756326728,1539,HTTP Request,200,,Thread Group 1-92,text,true,,139284,196,184,184,1439,0,1
1503756326629,1640,HTTP Request,200,,Thread Group 1-27,text,true,,139284,196,183,183,1543,0,1
1503756326683,1587,HTTP Request,200,,Thread Group 1-41,text,true,,139284,196,182,182,1307,0,1
1503756326806,1464,HTTP Request,200,,Thread Group 1-148,text,true,,139284,196,181,181,1360,0,1
1503756326606,1666,HTTP Request,200,,Thread Group 1-12,text,true,,139284,196,180,180,1556,0,22
1503756326680,1593,HTTP Request,200,,Thread Group 1-67,text,true,,139284,196,179,179,1311,0,1
1503756326768,1507,HTTP Request,200,,Thread Group 1-134,text,true,,139284,196,178,178,1397,0,1
1503756326672,1603,HTTP Request,200,,Thread Group 1-58,text,true,,139284,196,177,177,1316,0,1
1503756326750,1526,HTTP Request,200,,Thread Group 1-108,text,true,,139284,196,176,176,1419,0,1
1503756326714,1562,HTTP Request,200,,Thread Group 1-95,text,true,,139284,196,176,176,1201,0,1
1503756326701,1577,HTTP Request,200,,Thread Group 1-85,text,true,,139284,196,175,175,1551,0,1
1503756326596,1684,HTTP Request,200,,Thread Group 1-3,text,true,,139284,196,177,177,1310,0,36
1503756326708,1572,HTTP Request,200,,Thread Group 1-90,text,true,,139284,196,177,177,1244,0,1
1503756326679,1602,HTTP Request,200,,Thread Group 1-62,text,true,,139284,196,175,175,1274,0,1
1503756326593,1689,HTTP Request,200,,Thread Group 1-1,text,true,,139284,196,173,173,1313,0,30
1503756327985,298,HTTP Request,200,,Thread Group 1-545,text,true,,139284,196,175,175,297,0,1
1503756326696,1589,HTTP Request,200,,Thread Group 1-81,text,true,,139284,196,174,174,1296,0,1
1503756327969,319,HTTP Request,200,,Thread Group 1-555,text,true,,139284,196,175,175,104,0,1
1503756328279,13,HTTP Request,200,,Thread Group 1-484,text,true,,139284,196,174,174,10,0,0
1503756326663,1630,HTTP Request,200,,Thread Group 1-53,text,true,,139284,196,173,173,1615,0,1
1503756327981,312,HTTP Request,200,,Thread Group 1-550,text,true,,139284,196,173,173,179,0,2
1503756328169,139,HTTP Request,200,,Thread Group 1-506,text,true,,139284,196,189,189,131,0,1
1503756328303,7,HTTP Request,200,,Thread Group 1-471,text,true,,139284,196,188,188,6,0,1
1503756326785,1581,HTTP Request,200,,Thread Group 1-146,text,true,,139284,196,250,250,157,0,1
1503756326754,1620,HTTP Request,200,,Thread Group 1-122,text,true,,139284,196,272,272,281,0,1
1503756326908,1476,HTTP Request,200,,Thread Group 1-213,text,true,,139284,196,307,307,149,0,1
1503756326912,1482,HTTP Request,200,,Thread Group 1-158,text,true,,139284,196,337,337,91,0,1
1503756326661,1741,HTTP Request,200,,Thread Group 1-52,text,true,,139284,196,351,351,1328,0,1
1503756326640,1762,HTTP Request,200,,Thread Group 1-35,text,true,,139284,196,351,351,1347,0,1
1503756326692,1710,HTTP Request,200,,Thread Group 1-77,text,true,,139284,196,351,351,1259,0,1
1503756326674,1729,HTTP Request,200,,Thread Group 1-63,text,true,,139284,196,350,350,1308,0,1
1503756326618,1785,HTTP Request,200,,Thread Group 1-18,text,true,,139284,196,349,349,1357,0,5
1503756326642,1761,HTTP Request,200,,Thread Group 1-36,text,true,,139284,196,349,349,1270,0,16
1503756326618,1785,HTTP Request,200,,Thread Group 1-17,text,true,,139284,196,347,347,1365,0,6
1503756326726,1678,HTTP Request,200,,Thread Group 1-104,text,true,,139284,196,346,346,1435,0,1
1503756326603,1801,HTTP Request,200,,Thread Group 1-10,text,true,,139284,196,345,345,1303,0,27
1503756326718,1686,HTTP Request,200,,Thread Group 1-44,text,true,,139284,196,345,345,1440,0,0
1503756326960,1445,HTTP Request,200,,Thread Group 1-198,text,true,,139284,196,343,343,1118,0,1
1503756327982,423,HTTP Request,200,,Thread Group 1-547,text,true,,139284,196,343,343,92,0,1
1503756326748,1658,HTTP Request,200,,Thread Group 1-118,text,true,,139284,196,341,341,1424,0,1
1503756326734,1672,HTTP Request,200,,Thread Group 1-110,text,true,,139284,196,341,341,1429,0,1
1503756326813,1594,HTTP Request,200,,Thread Group 1-155,text,true,,139284,196,340,340,1349,0,1
1503756326714,1694,HTTP Request,200,,Thread Group 1-46,text,true,,139284,196,336,336,1456,0,0
1503756326709,1699,HTTP Request,200,,Thread Group 1-91,text,true,,139284,196,336,336,1332,0,1
1503756326731,1678,HTTP Request,200,,Thread Group 1-107,text,true,,139284,196,337,337,1435,0,1
